#,Date,"Full Range, μS/cm (LGR S/N: 10104851_10662795_duplicate_duplicate_21113608, SEN S/N: 10104851)","Temp, °C (LGR S/N: 10104851_10662795_duplicate_duplicate_21113608, SEN S/N: 10104851)",Specific_Conductance
26772,8/30/2023 9:00,21.1,26.16,91.1
26773,8/30/2023 9:15,21.8,26.49,93.5
26774,8/30/2023 9:30,22.5,26.9,95.8
26775,8/30/2023 9:45,23.3,27.26,98.6
26776,8/30/2023 10:00,24,27.62,100.9
26777,8/30/2023 10:15,24.4,27.95,102
26778,8/30/2023 10:30,25.2,28.24,104.9
26779,8/30/2023 10:45,25.9,28.5,107.3
26780,8/30/2023 11:00,26.6,28.92,109.4
26781,8/30/2023 11:15,27.4,29.29,112
26782,8/30/2023 11:30,28.1,29.62,114.2
26783,8/30/2023 11:45,28.9,29.83,117.1
26784,8/30/2023 12:00,29.6,30.03,119.6
26785,8/30/2023 12:15,30.8,30.25,124.1
26786,8/30/2023 12:30,31.1,30.39,125.1
26787,8/30/2023 12:45,31.9,30.54,128
26788,8/30/2023 13:00,33,30.98,131.5
26789,8/30/2023 13:15,34.1,31.46,134.7
26790,8/30/2023 13:30,35.2,31.83,138.2
26791,8/30/2023 13:45,35.6,32.18,139
26792,8/30/2023 14:00,36,32.21,140.6
26793,8/30/2023 14:15,36,32.04,141.2
26794,8/30/2023 14:30,35.2,31.85,138.7
26795,8/30/2023 14:45,34.8,31.63,137.9
26796,8/30/2023 15:00,34.1,31.25,136.2
26797,8/30/2023 15:15,33.7,30.97,135.5
26798,8/30/2023 15:30,33,30.74,133.4
26799,8/30/2023 15:45,33,30.53,134.1
26800,8/30/2023 16:00,32.6,30.34,133.1
26801,8/30/2023 16:15,31.9,30.06,131.1
26802,8/30/2023 16:30,31.5,29.78,130.3
26803,8/30/2023 16:45,30.8,29.54,128.1
26804,8/30/2023 17:00,30,29.29,125.5
26805,8/30/2023 17:15,29.7,29.06,124.9
26806,8/30/2023 17:30,29.3,28.88,123.8
26807,8/30/2023 17:45,29.3,28.76,124.2
26808,8/30/2023 18:00,29.3,28.6,124.8
26809,8/30/2023 18:15,28.9,28.41,123.7
26810,8/30/2023 18:30,28.9,28.24,124.2
26811,8/30/2023 18:45,81.8,29.18,345.3
26812,8/30/2023 19:00,65.5,29.43,275.4
26813,8/30/2023 19:15,60.6,29.56,254.4
26814,8/30/2023 19:30,59.5,29.59,249.9
26815,8/30/2023 19:45,56.1,29.5,236.3
26816,8/30/2023 20:00,54.2,29.45,228.7
26817,8/30/2023 20:15,53.8,29.2,228.4
26818,8/30/2023 20:30,55,29,234.6
26819,8/30/2023 20:45,55,28.91,235.3
26820,8/30/2023 21:00,13.5,28.53,58.2
26821,8/30/2023 21:15,62.2,28.68,267.8
26822,8/30/2023 21:30,47.8,28.42,207.1
26823,8/30/2023 21:45,44,28.18,191.7
26824,8/30/2023 22:00,39.9,28.08,174.4
26825,8/30/2023 22:15,42.9,27.91,188.3
26826,8/30/2023 22:30,49.4,27.81,217.5
26827,8/30/2023 22:45,50.1,27.61,221.7
26828,8/30/2023 23:00,49.8,27.57,220.8
26829,8/30/2023 23:15,46.4,27.53,206.1
26830,8/30/2023 23:30,31.6,27.15,141.6
26831,8/30/2023 23:45,32,27.12,143.6
26832,8/31/2023 0:00,31.2,26.8,141
26833,8/31/2023 0:15,30.9,26.76,139.9
26834,8/31/2023 0:30,29,26.89,131.1
26835,8/31/2023 0:45,31.6,27.01,142.7
26836,8/31/2023 1:00,50.9,26.65,231.7
26837,8/31/2023 1:15,43.4,26.2,199.6
26838,8/31/2023 1:30,46,26.02,212.5
26839,8/31/2023 1:45,49.1,25.92,227.6
26840,8/31/2023 2:00,45.7,25.56,213.6
26841,8/31/2023 2:15,27.5,25.47,128.9
26842,8/31/2023 2:30,21.8,25.45,102.3
26843,8/31/2023 2:45,21.8,25.4,102.5
26844,8/31/2023 3:00,21.1,25.26,99.6
26845,8/31/2023 3:15,18.1,25.03,86
26846,8/31/2023 3:30,14.7,24.71,70.3
26847,8/31/2023 3:45,14.7,24.46,70.8
26848,8/31/2023 4:00,15.4,24.32,74.5
26849,8/31/2023 4:15,17.3,24.36,83.6
26850,8/31/2023 4:30,19.2,24.37,92.9
26851,8/31/2023 4:45,19.6,24.42,94.8
26852,8/31/2023 5:00,20,24.28,97.1
26853,8/31/2023 5:15,17.3,24.02,84.6
26854,8/31/2023 5:30,19.6,23.73,96.5
26855,8/31/2023 5:45,21.9,23.47,108.5
26856,8/31/2023 6:00,21.1,23.39,104.9
26857,8/31/2023 6:15,20.4,23.35,101.6
26858,8/31/2023 6:30,23,23.42,114.4
26859,8/31/2023 6:45,25.3,23.49,125.8
26860,8/31/2023 7:00,26.8,23.47,133.5
26861,8/31/2023 7:15,27.6,23.44,137.7
26862,8/31/2023 7:30,26.8,23.48,133.7
26863,8/31/2023 7:45,26.4,23.52,131.7
26864,8/31/2023 8:00,26.8,23.67,133.4
26865,8/31/2023 8:15,28.3,23.91,140.2
26866,8/31/2023 8:30,28.3,24.04,140
26867,8/31/2023 8:45,29.1,24.22,143.5
26868,8/31/2023 9:00,31.3,24.39,154
26869,8/31/2023 9:15,31.3,24.42,154
26870,8/31/2023 9:30,34.4,24.37,169.6
26871,8/31/2023 9:45,39.7,23.65,199
26872,8/31/2023 10:00,35.5,23.25,179.6
26873,8/31/2023 10:15,32.9,23.13,167
26874,8/31/2023 10:30,30.2,23.17,153.3
26875,8/31/2023 10:45,28,23.26,142
26876,8/31/2023 11:00,27.9,23.4,141.2
26877,8/31/2023 11:15,29.1,23.57,146.9
26878,8/31/2023 11:30,29.5,23.67,148.7
26879,8/31/2023 11:45,29.1,23.82,146.4
26880,8/31/2023 12:00,30.2,24.05,151.3
26881,8/31/2023 12:15,30.2,24.02,151.5
26882,8/31/2023 12:30,9.4,23.75,47.5
26883,8/31/2023 12:45,8.2,23.04,42.1
26884,8/31/2023 13:00,8.6,22.64,44.6
26885,8/31/2023 13:15,7.9,22.47,41.1
26886,8/31/2023 13:30,8.2,22.24,43
26887,8/31/2023 13:45,8.6,22.06,45.3
26888,8/31/2023 14:00,111.3,23.89,563.7
26889,8/31/2023 14:15,64.8,23.96,328
26890,8/31/2023 14:30,18.5,23.52,94.6
26891,8/31/2023 14:45,17.3,22.65,90.2
26892,8/31/2023 15:00,16.2,22.13,85.6
26893,8/31/2023 15:15,15.8,21.83,84.1
26894,8/31/2023 15:30,15.5,21.77,82.7
26895,8/31/2023 15:45,15.5,21.87,82.6
26896,8/31/2023 16:00,15.5,22.18,82.1
26897,8/31/2023 16:15,15.8,22.65,82.9
26898,8/31/2023 16:30,15.8,22.84,82.6
26899,8/31/2023 16:45,16.2,22.88,84.7
26900,8/31/2023 17:00,16.2,22.89,84.8
26901,8/31/2023 17:15,16.2,22.93,84.8
26902,8/31/2023 17:30,16.6,22.92,86.9
26903,8/31/2023 17:45,16.6,22.94,87
26904,8/31/2023 18:00,16.6,22.84,87.3
26905,8/31/2023 18:15,16.6,22.71,87.6
26906,8/31/2023 18:30,16.6,22.62,87.8
26907,8/31/2023 18:45,16.6,22.51,88.1
26908,8/31/2023 19:00,16.6,22.37,88.5
26909,8/31/2023 19:15,16.6,22.24,88.8
26910,8/31/2023 19:30,16.6,22.11,89.1
26911,8/31/2023 19:45,16.6,21.96,89.5
26912,8/31/2023 20:00,16.6,21.79,89.9
26913,8/31/2023 20:15,16.6,21.65,90.3
26914,8/31/2023 20:30,16.6,21.5,90.7
26915,8/31/2023 20:45,16.6,21.35,91.1
26916,8/31/2023 21:00,16.6,21.19,91.5
26917,8/31/2023 21:15,16.2,21.05,89.6
26918,8/31/2023 21:30,16.2,20.92,90
26919,8/31/2023 21:45,16.2,20.78,90.3
26920,8/31/2023 22:00,16.2,20.66,90.7
26921,8/31/2023 22:15,15.9,20.55,89.3
26922,8/31/2023 22:30,16.2,20.44,91.3
26923,8/31/2023 22:45,15.9,20.34,89.9
26924,8/31/2023 23:00,15.9,20.25,90.1
26925,8/31/2023 23:15,16.3,20.12,92.7
26926,8/31/2023 23:30,16.3,20,93.1
26927,8/31/2023 23:45,15.9,19.9,91.1
26928,9/1/2023 0:00,15.9,19.81,91.3
26929,9/1/2023 0:15,15.9,19.75,91.6
26930,9/1/2023 0:30,15.9,19.7,91.7
26931,9/1/2023 0:45,15.5,19.63,89.7
26932,9/1/2023 1:00,15.9,19.56,92.2
26933,9/1/2023 1:15,15.5,19.48,90.1
26934,9/1/2023 1:30,15.5,19.43,90.3
26935,9/1/2023 1:45,15.5,19.33,90.6
26936,9/1/2023 2:00,15.5,19.22,90.9
26937,9/1/2023 2:15,15.5,19.14,91.1
26938,9/1/2023 2:30,15.5,19.02,91.5
26939,9/1/2023 2:45,15.1,18.93,89.4
26940,9/1/2023 3:00,15.1,18.88,89.6
26941,9/1/2023 3:15,15.5,18.83,92.1
26942,9/1/2023 3:30,15.1,18.78,89.9
26943,9/1/2023 3:45,15.1,18.73,90.1
26944,9/1/2023 4:00,15.1,18.66,90.3
26945,9/1/2023 4:15,15.1,18.6,90.5
26946,9/1/2023 4:30,15.1,18.54,90.7
26947,9/1/2023 4:45,15.1,18.48,90.9
26948,9/1/2023 5:00,15.1,18.42,91.2
26949,9/1/2023 5:15,15.1,18.34,91.4
26950,9/1/2023 5:30,14.8,18.28,89.8
26951,9/1/2023 5:45,15.1,18.16,91.9
26952,9/1/2023 6:00,14.4,18.05,88
26953,9/1/2023 6:15,14.4,17.99,88.2
26954,9/1/2023 6:30,14.8,17.99,90.7
26955,9/1/2023 6:45,14.4,17.97,88.4
26956,9/1/2023 7:00,14.4,17.99,88.4
26957,9/1/2023 7:15,14.4,17.99,88.5
26958,9/1/2023 7:30,14.4,17.97,88.6
26959,9/1/2023 7:45,14.8,18.06,91
26960,9/1/2023 8:00,15.1,18.25,92.5
26961,9/1/2023 8:15,15.1,18.47,92.1
26962,9/1/2023 8:30,15.5,18.78,93.9
26963,9/1/2023 8:45,15.9,19.15,95.6
26964,9/1/2023 9:00,16.6,19.58,98.9
26965,9/1/2023 9:15,16.6,20.03,98
26966,9/1/2023 9:30,17.8,20.54,104
26967,9/1/2023 9:45,18.1,21.12,104.4
26968,9/1/2023 10:00,19.3,21.74,109.9
26969,9/1/2023 10:15,20,22.43,112.3
26970,9/1/2023 10:30,21.1,23.19,116.6
26971,9/1/2023 10:45,21.9,23.94,119.2
26972,9/1/2023 11:00,23,24.71,123.3
26973,9/1/2023 11:15,24.1,25.47,127.2
26974,9/1/2023 11:30,24.5,26.16,127.6
26975,9/1/2023 11:45,25.2,27.03,129
26976,9/1/2023 12:00,25.2,27.72,127.3
26977,9/1/2023 12:15,25.2,28.24,126.1
26978,9/1/2023 12:30,25.1,28.91,124
26979,9/1/2023 12:45,25.1,29.25,123.3
26980,9/1/2023 13:00,24,29.68,117
26981,9/1/2023 13:15,24,30.42,115.4
26982,9/1/2023 13:30,22.8,30.68,109.2
26983,9/1/2023 13:45,21.7,30.8,103.8
26984,9/1/2023 14:00,19.4,30.4,93.6
26985,9/1/2023 14:15,17.6,29.87,85.9
26986,9/1/2023 14:30,16.5,29.39,81.3
26987,9/1/2023 14:45,15,28.93,74.7
26988,9/1/2023 15:00,14.2,28.54,71.3
26989,9/1/2023 15:15,13.5,28.18,68.3
26990,9/1/2023 15:30,12.7,27.9,64.7
26991,9/1/2023 15:45,12.3,27.64,63
26992,9/1/2023 16:00,12,27.48,61.8
26993,9/1/2023 16:15,11.2,27.45,57.7
26994,9/1/2023 16:30,10.8,27.31,55.9
26995,9/1/2023 16:45,10.1,27.08,52.5
26996,9/1/2023 17:00,9.7,26.88,50.7
26997,9/1/2023 17:15,9.3,26.69,48.8
26998,9/1/2023 17:30,9.3,26.51,49.1
26999,9/1/2023 17:45,8.6,26.34,45.6
27000,9/1/2023 18:00,8.6,26.15,45.8
27001,9/1/2023 18:15,8.2,25.97,43.9
27002,9/1/2023 18:30,7.8,25.79,41.9
27003,9/1/2023 18:45,7.5,25.61,40.5
27004,9/1/2023 19:00,7.1,25.51,38.4
27005,9/1/2023 19:15,7.8,25.4,42.4
27006,9/1/2023 19:30,7.1,25.24,38.7
27007,9/1/2023 19:45,7.1,25.05,38.9
27008,9/1/2023 20:00,6.7,24.85,36.9
27009,9/1/2023 20:15,6.7,24.63,37.1
27010,9/1/2023 20:30,6.7,24.4,37.3
27011,9/1/2023 20:45,6.3,24.17,35.3
27012,9/1/2023 21:00,6,23.93,33.8
27013,9/1/2023 21:15,6,23.73,34
27014,9/1/2023 21:30,6,23.56,34.1
27015,9/1/2023 21:45,6,23.39,34.3
27016,9/1/2023 22:00,6,23.22,34.4
27017,9/1/2023 22:15,6,23.06,34.6
27018,9/1/2023 22:30,5.6,22.88,32.4
27019,9/1/2023 22:45,5.6,22.75,32.6
27020,9/1/2023 23:00,5.6,22.57,32.7
27021,9/1/2023 23:15,5.2,22.38,30.5
27022,9/1/2023 23:30,5.2,22.2,30.7
27023,9/1/2023 23:45,5.2,22.06,30.8
27024,9/2/2023 0:00,5.2,21.91,30.9
27025,9/2/2023 0:15,5.2,21.73,31.1
27026,9/2/2023 0:30,4.8,21.55,28.8
27027,9/2/2023 0:45,4.5,21.42,27.1
27028,9/2/2023 1:00,4.5,21.28,27.2
27029,9/2/2023 1:15,4.5,21.15,27.3
27030,9/2/2023 1:30,4.8,21.03,29.2
27031,9/2/2023 1:45,4.5,20.92,27.5
27032,9/2/2023 2:00,4.5,20.81,27.6
27033,9/2/2023 2:15,4.1,20.73,25.2
27034,9/2/2023 2:30,4.1,20.64,25.3
27035,9/2/2023 2:45,3.7,20.53,22.9
27036,9/2/2023 3:00,4.5,20.44,27.9
27037,9/2/2023 3:15,3.7,20.34,23
27038,9/2/2023 3:30,3.7,20.25,23.1
27039,9/2/2023 3:45,3.3,20.14,20.7
27040,9/2/2023 4:00,3.3,20.06,20.7
27041,9/2/2023 4:15,3.3,19.98,20.8
27042,9/2/2023 4:30,3.3,19.9,20.8
27043,9/2/2023 4:45,2.9,19.83,18.3
27044,9/2/2023 5:00,3.3,19.76,20.9
27045,9/2/2023 5:15,2.9,19.72,18.4
27046,9/2/2023 5:30,3.3,19.63,21
27047,9/2/2023 5:45,2.9,19.57,18.5
27048,9/2/2023 6:00,2.9,19.48,18.6
27049,9/2/2023 6:15,3,19.42,19.2
27050,9/2/2023 6:30,3,19.34,19.3
27051,9/2/2023 6:45,2.6,19.26,16.8
27052,9/2/2023 7:00,3,19.21,19.4
27053,9/2/2023 7:15,3,19.2,19.4
27054,9/2/2023 7:30,2.2,19.19,14.2
27055,9/2/2023 7:45,3,19.22,19.4
27056,9/2/2023 8:00,2.2,19.3,14.2
27057,9/2/2023 8:15,2.6,19.43,16.8
27058,9/2/2023 8:30,2.6,19.6,16.7
27059,9/2/2023 8:45,2.6,19.83,16.7
27060,9/2/2023 9:00,2.9,20.08,18.5
27061,9/2/2023 9:15,2.6,20.39,16.5
27062,9/2/2023 9:30,2.9,20.82,18.2
27063,9/2/2023 9:45,2.9,21.31,18
27064,9/2/2023 10:00,2.9,21.91,17.8
27065,9/2/2023 10:15,3.3,22.55,20
27066,9/2/2023 10:30,3.3,23.11,19.8
27067,9/2/2023 10:45,3.3,23.72,19.5
27068,9/2/2023 11:00,3.7,24.32,21.6
27069,9/2/2023 11:15,3.7,24.9,21.4
27070,9/2/2023 11:30,4.4,25.46,25.1
27071,9/2/2023 11:45,4.4,26,24.9
27072,9/2/2023 12:00,4.8,26.49,26.9
27073,9/2/2023 12:15,4.4,26.98,24.4
27074,9/2/2023 12:30,5.2,27.54,28.6
27075,9/2/2023 12:45,5.2,28.1,28.3
27076,9/2/2023 13:00,5.2,28.58,28
27077,9/2/2023 13:15,5.2,29.06,27.8
27078,9/2/2023 13:30,4.4,29.48,23.3
27079,9/2/2023 13:45,3.3,29.91,17.4
27080,9/2/2023 14:00,3.7,30.06,19.4
27081,9/2/2023 14:15,14.2,30.06,74.6
27082,9/2/2023 14:30,14.2,29.91,74.9
27083,9/2/2023 14:45,4,29.61,21.2
27084,9/2/2023 15:00,4,29.32,21.4
27085,9/2/2023 15:15,4,29.02,21.5
27086,9/2/2023 15:30,14.2,28.7,76.9
27087,9/2/2023 15:45,4,28.44,21.8
27088,9/2/2023 16:00,4,28.22,21.9
27089,9/2/2023 16:15,4,28.09,22
27090,9/2/2023 16:30,4,28.17,22
27091,9/2/2023 16:45,4,28.01,22.1
27092,9/2/2023 17:00,4,27.81,22.2
27093,9/2/2023 17:15,14.2,27.62,79
27094,9/2/2023 17:30,4,27.43,22.4
27095,9/2/2023 17:45,4,27.26,22.5
27096,9/2/2023 18:00,14.2,27.11,80
27097,9/2/2023 18:15,4,26.98,22.6
27098,9/2/2023 18:30,4,26.83,22.7
27099,9/2/2023 18:45,4,26.69,22.8
27100,9/2/2023 19:00,14.2,26.53,81.2
27101,9/2/2023 19:15,4,26.35,23
27102,9/2/2023 19:30,4.1,26.16,23.7
27103,9/2/2023 19:45,4.1,25.93,23.8
27104,9/2/2023 20:00,14.3,25.66,83.5
27105,9/2/2023 20:15,2.2,25.38,12.9
27106,9/2/2023 20:30,4.1,25.11,24.3
27107,9/2/2023 20:45,4.1,24.86,24.4
27108,9/2/2023 21:00,4.1,24.62,24.6
27109,9/2/2023 21:15,4.1,24.39,24.7
27110,9/2/2023 21:30,4.1,24.17,24.8
27111,9/2/2023 21:45,4.1,23.95,25
27112,9/2/2023 22:00,2.2,23.77,13.5
27113,9/2/2023 22:15,4.1,23.59,25.2
27114,9/2/2023 22:30,4.1,23.4,25.3
27115,9/2/2023 22:45,4.1,23.24,25.4
27116,9/2/2023 23:00,4.1,23.1,25.5
27117,9/2/2023 23:15,4.1,22.94,25.6
27118,9/2/2023 23:30,14.3,22.8,89.7
27119,9/2/2023 23:45,14.3,22.67,90.1
27120,9/3/2023 0:00,4.1,22.55,25.9
27121,9/3/2023 0:15,4.1,22.39,26
27122,9/3/2023 0:30,4.1,22.24,26.1
27123,9/3/2023 0:45,4.1,22.1,26.2
27124,9/3/2023 1:00,4.8,21.96,30.8
27125,9/3/2023 1:15,2.2,21.84,14.2
27126,9/3/2023 1:30,4.1,21.75,26.5
27127,9/3/2023 1:45,4.1,21.65,26.6
27128,9/3/2023 2:00,14.3,21.55,92.9
27129,9/3/2023 2:15,4.1,21.46,26.7
27130,9/3/2023 2:30,14.3,21.38,93.4
27131,9/3/2023 2:45,4.1,21.31,26.9
27132,9/3/2023 3:00,4.1,21.23,26.9
27133,9/3/2023 3:15,4.1,21.18,27
27134,9/3/2023 3:30,4.1,21.1,27
27135,9/3/2023 3:45,4.1,21.03,27.1
27136,9/3/2023 4:00,4.1,20.95,27.2
27137,9/3/2023 4:15,4.1,20.87,27.2
27138,9/3/2023 4:30,4.1,20.78,27.3
27139,9/3/2023 4:45,4.1,20.71,27.4
27140,9/3/2023 5:00,4.1,20.63,27.4
27141,9/3/2023 5:15,14.3,20.58,95.9
27142,9/3/2023 5:30,4.1,20.54,27.5
27143,9/3/2023 5:45,14.3,20.48,96.3
27144,9/3/2023 6:00,4.1,20.43,27.7
27145,9/3/2023 6:15,14.3,20.37,96.7
27146,9/3/2023 6:30,4.1,20.31,27.8
27147,9/3/2023 6:45,4.1,20.25,27.8
27148,9/3/2023 7:00,4.1,20.2,27.9
27149,9/3/2023 7:15,4.1,20.14,27.9
27150,9/3/2023 7:30,4.1,20.12,28
27151,9/3/2023 7:45,4.1,20.12,28
27152,9/3/2023 8:00,14.3,20.17,97.6
27153,9/3/2023 8:15,4.1,20.25,28
27154,9/3/2023 8:30,14.3,20.37,97.3
27155,9/3/2023 8:45,14.3,20.6,96.9
27156,9/3/2023 9:00,14.3,20.95,96.2
27157,9/3/2023 9:15,4.1,21.37,27.3
27158,9/3/2023 9:30,4.1,21.83,27.1
27159,9/3/2023 9:45,4.1,22.42,26.8
27160,9/3/2023 10:00,4.1,23.1,26.4
27161,9/3/2023 10:15,4.1,23.91,25.9
27162,9/3/2023 10:30,14.3,24.69,89
27163,9/3/2023 10:45,4.1,25.38,25.2
27164,9/3/2023 11:00,4.1,26.1,24.8
27165,9/3/2023 11:15,4,26.78,23.9
27166,9/3/2023 11:30,4.8,27.41,28.3
27167,9/3/2023 11:45,4,28.03,23.3
27168,9/3/2023 12:00,14.2,28.72,81.8
27169,9/3/2023 12:15,4,29.45,22.7
27170,9/3/2023 12:30,4,30.07,22.5
27171,9/3/2023 12:45,4,30.7,22.2
27172,9/3/2023 13:00,4,31.37,21.9
27173,9/3/2023 13:15,2.1,32.08,11.4
27174,9/3/2023 13:30,4,32.81,21.4
27175,9/3/2023 13:45,14.1,33.46,74.5
27176,9/3/2023 14:00,4.8,33.62,25.3
27177,9/3/2023 14:15,14.1,33.6,74.4
27178,9/3/2023 14:30,4,33.37,21.2
27179,9/3/2023 14:45,4,33.06,21.3
27180,9/3/2023 15:00,2.1,32.7,11.3
27181,9/3/2023 15:15,4,32.36,21.7
27182,9/3/2023 15:30,4,32.04,21.8
27183,9/3/2023 15:45,4,31.72,22
27184,9/3/2023 16:00,4,31.55,22
27185,9/3/2023 16:15,4,31.49,22.1
27186,9/3/2023 16:30,14.2,31.53,78.4
27187,9/3/2023 16:45,4,31.46,22.1
27188,9/3/2023 17:00,4,31.29,22.2
27189,9/3/2023 17:15,4,31.17,22.3
27190,9/3/2023 17:30,14.2,31.08,79.3
27191,9/3/2023 17:45,4,30.97,22.4
27192,9/3/2023 18:00,2.1,30.83,11.8
27193,9/3/2023 18:15,4,30.62,22.6
27194,9/3/2023 18:30,4,30.44,22.7
27195,9/3/2023 18:45,4,30.28,22.8
27196,9/3/2023 19:00,4,30.07,22.9
27197,9/3/2023 19:15,2.1,29.8,12.1
27198,9/3/2023 19:30,4,29.5,23.2
27199,9/3/2023 19:45,4,29.16,23.3
27200,9/3/2023 20:00,4,28.82,23.5
27201,9/3/2023 20:15,4,28.49,23.7
27202,9/3/2023 20:30,4,28.18,23.9
27203,9/3/2023 20:45,4,27.9,24
27204,9/3/2023 21:00,4,27.62,24.2
27205,9/3/2023 21:15,4,27.39,24.3
27206,9/3/2023 21:30,14.2,27.21,86.6
27207,9/3/2023 21:45,4,27.08,24.5
27208,9/3/2023 22:00,4,26.95,24.6
27209,9/3/2023 22:15,4,26.84,24.6
27210,9/3/2023 22:30,4,26.7,24.7
27211,9/3/2023 22:45,2.2,26.57,13.6
27212,9/3/2023 23:00,2.2,26.46,13.7
27213,9/3/2023 23:15,4,26.34,25
27214,9/3/2023 23:30,14.2,26.2,88.9
27215,9/3/2023 23:45,14.3,26.07,89.9
27216,9/4/2023 0:00,4.1,25.95,25.8
27217,9/4/2023 0:15,14.3,25.8,90.5
27218,9/4/2023 0:30,4.1,25.68,26
27219,9/4/2023 0:45,4.1,25.54,26.1
27220,9/4/2023 1:00,4.1,25.41,26.2
27221,9/4/2023 1:15,4.1,25.27,26.3
27222,9/4/2023 1:30,4.1,25.17,26.4
27223,9/4/2023 1:45,4.1,25.05,26.5
27224,9/4/2023 2:00,4.1,24.95,26.5
27225,9/4/2023 2:15,4.1,24.86,26.6
27226,9/4/2023 2:30,4.1,24.77,26.7
27227,9/4/2023 2:45,4.1,24.69,26.7
27228,9/4/2023 3:00,4.1,24.62,26.8
27229,9/4/2023 3:15,4.1,24.51,26.9
27230,9/4/2023 3:30,4.1,24.44,26.9
27231,9/4/2023 3:45,4.1,24.36,27
27232,9/4/2023 4:00,4.1,24.28,27.1
27233,9/4/2023 4:15,4.1,24.21,27.1
27234,9/4/2023 4:30,4.1,24.13,27.2
27235,9/4/2023 4:45,4.1,24.05,27.3
27236,9/4/2023 5:00,4.1,23.98,27.3
27237,9/4/2023 5:15,4.1,23.91,27.4
27238,9/4/2023 5:30,4.1,23.85,27.4
27239,9/4/2023 5:45,4.1,23.8,27.5
27240,9/4/2023 6:00,4.1,23.73,27.5
27241,9/4/2023 6:15,4.1,23.7,27.6
27242,9/4/2023 6:30,4.1,23.66,27.6
27243,9/4/2023 6:45,4.1,23.61,27.7
27244,9/4/2023 7:00,4.1,23.56,27.7
27245,9/4/2023 7:15,4.1,23.53,27.8
27246,9/4/2023 7:30,4.1,23.49,27.8
27247,9/4/2023 7:45,4.1,23.5,27.8
27248,9/4/2023 8:00,4.1,23.49,27.8
27249,9/4/2023 8:15,4.1,23.53,27.8
27250,9/4/2023 8:30,4.1,23.66,27.8
27251,9/4/2023 8:45,4.1,23.91,27.6
27252,9/4/2023 9:00,4.1,24.25,27.5
27253,9/4/2023 9:15,4.1,24.65,27.3
27254,9/4/2023 9:30,4.1,25.11,27
27255,9/4/2023 9:45,4.1,25.6,26.8
27256,9/4/2023 10:00,4.1,26.14,26.5
27257,9/4/2023 10:15,4,26.72,25.5
27258,9/4/2023 10:30,4,27.3,25.3
27259,9/4/2023 10:45,4,27.87,25
27260,9/4/2023 11:00,4,28.45,24.7
27261,9/4/2023 11:15,4,29.08,24.4
27262,9/4/2023 11:30,2.1,29.69,12.7
27263,9/4/2023 11:45,4,30.34,23.8
27264,9/4/2023 12:00,4,31.03,23.5
27265,9/4/2023 12:15,4.8,31.68,27.9
27266,9/4/2023 12:30,14.1,32.33,81.1
27267,9/4/2023 12:45,4,33,22.7
27268,9/4/2023 13:00,14.1,33.73,79.1
27269,9/4/2023 13:15,4,34.43,22.2
27270,9/4/2023 13:30,4.7,35.11,25.7
27271,9/4/2023 13:45,4,35.72,21.7
27272,9/4/2023 14:00,4,35.91,21.6
27273,9/4/2023 14:15,4,35.8,21.7
27274,9/4/2023 14:30,2.1,35.59,11.4
27275,9/4/2023 14:45,2.1,35.32,11.5
27276,9/4/2023 15:00,14.1,35.09,77.5
27277,9/4/2023 15:15,4,34.89,22.1
27278,9/4/2023 15:30,4,34.63,22.2
27279,9/4/2023 15:45,14.1,34.43,78.6
27280,9/4/2023 16:00,4,34.31,22.4
27281,9/4/2023 16:15,4,34.27,22.4
27282,9/4/2023 16:30,4,34.27,22.4
27283,9/4/2023 16:45,2.1,34.17,11.8
27284,9/4/2023 17:00,4,34.11,22.5
27285,9/4/2023 17:15,4,34.03,22.6
27286,9/4/2023 17:30,14.1,33.9,79.8
27287,9/4/2023 17:45,2.1,33.75,11.9
27288,9/4/2023 18:00,4,33.55,22.8
27289,9/4/2023 18:15,4,33.33,22.9
27290,9/4/2023 18:30,4,33.11,23
27291,9/4/2023 18:45,4,32.86,23.2
27292,9/4/2023 19:00,4,32.69,23.2
27293,9/4/2023 19:15,4,32.44,23.4
27294,9/4/2023 19:30,14.2,32.09,83.6
27295,9/4/2023 19:45,4,31.76,23.7
27296,9/4/2023 20:00,2.1,31.41,12.5
27297,9/4/2023 20:15,4,31.07,24.1
27298,9/4/2023 20:30,4,30.75,24.2
27299,9/4/2023 20:45,4,30.47,24.4
27300,9/4/2023 21:00,4,30.21,24.5
27301,9/4/2023 21:15,14.2,29.98,87.5
27302,9/4/2023 21:30,4,29.75,24.8
27303,9/4/2023 21:45,4,29.54,24.9
27304,9/4/2023 22:00,4,29.33,25
27305,9/4/2023 22:15,2.2,29.14,13.8
27306,9/4/2023 22:30,4,28.97,25.2
27307,9/4/2023 22:45,4,28.85,25.3
27308,9/4/2023 23:00,2.2,28.72,14
27309,9/4/2023 23:15,4,28.56,25.5
27310,9/4/2023 23:30,4,28.44,25.6
27311,9/4/2023 23:45,4,28.31,25.6
27312,9/5/2023 0:00,4,28.18,25.7
27313,9/5/2023 0:15,4,28.05,25.8
27314,9/5/2023 0:30,14.2,27.91,91.9
27315,9/5/2023 0:45,4,27.78,26
27316,9/5/2023 1:00,14.2,27.67,92.5
27317,9/5/2023 1:15,4,27.57,26.1
27318,9/5/2023 1:30,4,27.47,26.2
27319,9/5/2023 1:45,14.2,27.36,93.3
